MapDate,Region,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20150113,Northeast,89.26,10.74,0.00,0.00,0.00,0.00,2015-01-13,2015-01-19,1
20150113,Midwest,82.18,17.82,1.17,0.00,0.00,0.00,2015-01-13,2015-01-19,1
20150113,South,52.16,47.84,31.78,17.54,8.58,2.22,2015-01-13,2015-01-19,1
20150113,West,55.83,44.17,35.57,22.17,12.37,4.25,2015-01-13,2015-01-19,1
20150113,High Plains,59.44,40.56,11.28,5.51,0.30,0.00,2015-01-13,2015-01-19,1
20150106,South,52.92,47.08,31.22,17.83,8.39,1.99,2015-01-06,2015-01-12,1
20150106,West,56.18,43.82,36.26,22.26,12.41,3.61,2015-01-06,2015-01-12,1
20150106,Midwest,83.85,16.15,0.11,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20150106,Southeast,88.86,11.14,0.66,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20150106,High Plains,59.44,40.56,11.28,5.51,0.30,0.00,2015-01-06,2015-01-12,1
20150106,Northeast,89.25,10.75,0.00,0.00,0.00,0.00,2015-01-06,2015-01-12,1
20141230,Northeast,86.72,13.28,0.00,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,West,56.29,43.71,36.42,22.38,12.48,3.61,2014-12-30,2015-01-05,1
20141230,High Plains,59.44,40.56,11.28,5.46,0.36,0.00,2014-12-30,2015-01-05,1
20141230,Southeast,85.27,14.73,0.86,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141230,South,41.57,58.43,33.88,18.43,8.80,2.36,2014-12-30,2015-01-05,1
20141230,Midwest,83.08,16.92,0.11,0.00,0.00,0.00,2014-12-30,2015-01-05,1
20141223,High Plains,59.44,40.56,11.28,5.46,0.36,0.00,2014-12-23,2014-12-29,1
20141223,Northeast,85.85,14.15,0.00,0.00,0.00,0.00,2014-12-23,2014-12-29,1
20141223,South,36.25,63.75,36.81,18.91,8.12,2.26,2014-12-23,2014-12-29,1
20141223,Southeast,60.46,39.54,8.40,0.95,0.00,0.00,2014-12-23,2014-12-29,1
20141223,West,56.19,43.81,36.50,22.52,12.48,3.61,2014-12-23,2014-12-29,1
20141223,Midwest,83.23,16.77,0.11,0.00,0.00,0.00,2014-12-23,2014-12-29,1
20141216,West,56.12,43.88,36.66,22.65,12.53,3.61,2014-12-16,2014-12-22,1
20141216,Southeast,60.57,39.43,8.13,0.95,0.00,0.00,2014-12-16,2014-12-22,1
20141216,Northeast,85.43,14.57,0.00,0.00,0.00,0.00,2014-12-16,2014-12-22,1
20141216,High Plains,61.11,38.89,11.28,5.46,0.36,0.00,2014-12-16,2014-12-22,1
20141216,Midwest,83.23,16.77,0.11,0.00,0.00,0.00,2014-12-16,2014-12-22,1
20141216,South,37.83,62.17,36.89,18.96,7.96,2.06,2014-12-16,2014-12-22,1
20141209,Midwest,85.61,14.39,0.11,0.00,0.00,0.00,2014-12-09,2014-12-15,1
20141209,Northeast,78.02,21.98,0.83,0.00,0.00,0.00,2014-12-09,2014-12-15,1
20141209,South,42.55,57.45,36.01,17.75,7.96,2.06,2014-12-09,2014-12-15,1
20141209,High Plains,60.95,39.05,11.46,5.63,0.36,0.00,2014-12-09,2014-12-15,1
20141209,Southeast,64.92,35.08,5.37,0.48,0.00,0.00,2014-12-09,2014-12-15,1
20141209,West,55.99,44.01,36.87,22.73,12.68,5.65,2014-12-09,2014-12-15,1
20141202,West,56.10,43.90,36.87,22.73,12.68,5.65,2014-12-02,2014-12-08,1
20141202,High Plains,60.95,39.05,11.46,5.63,0.36,0.00,2014-12-02,2014-12-08,1
20141202,South,46.47,53.53,32.26,16.58,7.24,1.97,2014-12-02,2014-12-08,1
20141202,Northeast,78.69,21.31,2.07,0.00,0.00,0.00,2014-12-02,2014-12-08,1
20141202,Southeast,66.76,33.24,3.99,0.61,0.00,0.00,2014-12-02,2014-12-08,1
20141202,Midwest,85.61,14.39,0.11,0.00,0.00,0.00,2014-12-02,2014-12-08,1
20141125,Southeast,64.51,35.49,3.42,0.28,0.00,0.00,2014-11-25,2014-12-01,1
20141125,Midwest,86.45,13.55,0.11,0.00,0.00,0.00,2014-11-25,2014-12-01,1
20141125,West,56.35,43.65,36.75,22.64,12.53,5.65,2014-11-25,2014-12-01,1
20141125,South,46.51,53.49,31.83,16.57,7.24,1.97,2014-11-25,2014-12-01,1
20141125,Northeast,76.15,23.85,2.37,0.00,0.00,0.00,2014-11-25,2014-12-01,1
20141125,High Plains,64.40,35.60,11.17,5.63,0.36,0.00,2014-11-25,2014-12-01,1
20141118,West,56.31,43.69,36.75,22.64,12.53,5.65,2014-11-18,2014-11-24,1
20141118,High Plains,74.05,25.95,11.17,5.63,0.36,0.00,2014-11-18,2014-11-24,1
20141118,Northeast,80.12,19.88,2.37,0.00,0.00,0.00,2014-11-18,2014-11-24,1
20141118,South,43.01,56.99,33.25,18.35,7.83,2.62,2014-11-18,2014-11-24,1
20141118,Southeast,47.89,52.11,6.48,0.42,0.00,0.00,2014-11-18,2014-11-24,1
20141118,Midwest,88.84,11.16,0.11,0.00,0.00,0.00,2014-11-18,2014-11-24,1
20141111,Midwest,88.84,11.16,0.11,0.00,0.00,0.00,2014-11-11,2014-11-17,1
20141111,West,56.29,43.71,36.39,22.83,12.53,5.65,2014-11-11,2014-11-17,1
20141111,South,43.30,56.70,33.67,18.35,7.83,2.62,2014-11-11,2014-11-17,1
20141111,Northeast,83.99,16.01,2.37,0.00,0.00,0.00,2014-11-11,2014-11-17,1
20141111,Southeast,49.21,50.79,9.36,0.71,0.00,0.00,2014-11-11,2014-11-17,1
20141111,High Plains,74.05,25.95,11.17,5.63,0.36,0.00,2014-11-11,2014-11-17,1
20141104,South,43.16,56.84,35.25,20.83,8.33,2.70,2014-11-04,2014-11-10,1
20141104,High Plains,77.90,22.10,11.19,5.63,0.36,0.00,2014-11-04,2014-11-10,1
20141104,West,56.27,43.73,36.42,22.83,12.53,5.65,2014-11-04,2014-11-10,1
20141104,Midwest,90.52,9.48,0.11,0.00,0.00,0.00,2014-11-04,2014-11-10,1
20141104,Northeast,83.99,16.01,2.37,0.00,0.00,0.00,2014-11-04,2014-11-10,1
20141104,Southeast,55.61,44.39,9.16,0.62,0.00,0.00,2014-11-04,2014-11-10,1
20141028,Northeast,84.12,15.88,2.37,0.00,0.00,0.00,2014-10-28,2014-11-03,1
20141028,West,56.22,43.78,36.80,23.15,12.75,5.94,2014-10-28,2014-11-03,1
20141028,South,43.89,56.11,34.58,21.54,9.07,2.74,2014-10-28,2014-11-03,1
20141028,Southeast,61.62,38.38,6.51,0.62,0.00,0.00,2014-10-28,2014-11-03,1
20141028,High Plains,79.69,20.31,10.69,5.65,0.36,0.00,2014-10-28,2014-11-03,1
20141028,Midwest,95.25,4.75,0.00,0.00,0.00,0.00,2014-10-28,2014-11-03,1
20141021,Midwest,96.32,3.68,0.00,0.00,0.00,0.00,2014-10-21,2014-10-27,1
20141021,Northeast,65.58,34.42,3.73,0.00,0.00,0.00,2014-10-21,2014-10-27,1
20141021,South,48.90,51.10,34.26,21.27,8.60,2.10,2014-10-21,2014-10-27,1
20141021,High Plains,80.15,19.85,10.41,5.65,0.36,0.00,2014-10-21,2014-10-27,1
20141021,West,54.50,45.50,37.14,23.27,12.75,5.94,2014-10-21,2014-10-27,1
20141021,Southeast,69.72,30.28,6.51,0.62,0.00,0.00,2014-10-21,2014-10-27,1
20141014,High Plains,80.03,19.97,10.41,5.65,0.36,0.00,2014-10-14,2014-10-20,1
20141014,Southeast,66.86,33.14,6.50,0.62,0.00,0.00,2014-10-14,2014-10-20,1
20141014,South,49.39,50.61,34.18,21.27,8.32,2.10,2014-10-14,2014-10-20,1
20141014,West,54.42,45.58,37.14,23.43,13.20,5.94,2014-10-14,2014-10-20,1
20141014,Northeast,59.34,40.66,3.73,0.00,0.00,0.00,2014-10-14,2014-10-20,1
20141014,Midwest,96.71,3.29,0.00,0.00,0.00,0.00,2014-10-14,2014-10-20,1
20141007,High Plains,79.44,20.56,11.73,5.98,0.83,0.00,2014-10-07,2014-10-13,1
20141007,Southeast,59.50,40.50,8.95,1.19,0.00,0.00,2014-10-07,2014-10-13,1
20141007,West,54.03,45.97,37.11,23.82,13.33,5.94,2014-10-07,2014-10-13,1
20141007,Northeast,66.66,33.34,3.54,0.00,0.00,0.00,2014-10-07,2014-10-13,1
20141007,Midwest,90.58,9.42,0.38,0.00,0.00,0.00,2014-10-07,2014-10-13,1
20141007,South,43.22,56.78,35.69,22.64,8.75,2.10,2014-10-07,2014-10-13,1
20140930,West,53.86,46.14,37.15,23.82,13.33,5.94,2014-09-30,2014-10-06,1
20140930,Northeast,65.91,34.09,3.54,0.00,0.00,0.00,2014-09-30,2014-10-06,1
20140930,Southeast,54.90,45.10,9.23,1.19,0.00,0.00,2014-09-30,2014-10-06,1
20140930,Midwest,90.69,9.31,0.38,0.00,0.00,0.00,2014-09-30,2014-10-06,1
20140930,South,41.74,58.26,35.50,22.66,8.47,1.98,2014-09-30,2014-10-06,1
20140930,High Plains,78.99,21.01,12.14,5.98,0.86,0.00,2014-09-30,2014-10-06,1
20140923,West,53.66,46.34,37.71,24.03,13.36,5.94,2014-09-23,2014-09-29,1
20140923,South,47.73,52.27,35.79,20.98,7.56,1.21,2014-09-23,2014-09-29,1
20140923,Northeast,71.91,28.09,2.91,0.00,0.00,0.00,2014-09-23,2014-09-29,1
20140923,High Plains,77.83,22.17,12.48,5.37,0.80,0.00,2014-09-23,2014-09-29,1
20140923,Midwest,94.24,5.76,0.25,0.00,0.00,0.00,2014-09-23,2014-09-29,1
20140923,Southeast,59.39,40.61,6.52,1.34,0.00,0.00,2014-09-23,2014-09-29,1
20140916,West,52.69,47.31,38.25,25.85,13.28,5.94,2014-09-16,2014-09-22,1
20140916,Southeast,64.40,35.60,6.29,1.96,0.00,0.00,2014-09-16,2014-09-22,1
20140916,Northeast,86.96,13.04,0.00,0.00,0.00,0.00,2014-09-16,2014-09-22,1
20140916,South,44.51,55.49,37.98,23.40,8.17,1.21,2014-09-16,2014-09-22,1
20140916,Midwest,94.32,5.68,0.25,0.00,0.00,0.00,2014-09-16,2014-09-22,1
20140916,High Plains,77.31,22.69,12.71,5.67,0.87,0.00,2014-09-16,2014-09-22,1
20140909,South,42.00,58.00,38.60,24.06,8.59,1.08,2014-09-09,2014-09-15,1
20140909,Midwest,93.60,6.40,0.25,0.00,0.00,0.00,2014-09-09,2014-09-15,1
20140909,West,52.12,47.88,38.33,26.24,13.25,5.94,2014-09-09,2014-09-15,1
20140909,Northeast,90.34,9.66,0.00,0.00,0.00,0.00,2014-09-09,2014-09-15,1
20140909,Southeast,65.41,34.59,6.29,2.14,0.00,0.00,2014-09-09,2014-09-15,1
20140909,High Plains,75.75,24.25,12.74,5.67,1.43,0.00,2014-09-09,2014-09-15,1
20140902,High Plains,73.30,26.70,17.13,6.15,1.43,0.00,2014-09-02,2014-09-08,1
20140902,Midwest,92.42,7.58,0.85,0.00,0.00,0.00,2014-09-02,2014-09-08,1
20140902,Southeast,59.83,40.17,8.00,2.30,0.00,0.00,2014-09-02,2014-09-08,1
20140902,West,52.13,47.87,38.59,26.75,13.47,5.94,2014-09-02,2014-09-08,1
20140902,Northeast,94.27,5.73,0.00,0.00,0.00,0.00,2014-09-02,2014-09-08,1
20140902,South,42.82,57.18,40.69,25.30,10.37,1.69,2014-09-02,2014-09-08,1
20140826,High Plains,67.44,32.56,21.32,6.46,1.45,0.00,2014-08-26,2014-09-01,1
20140826,Southeast,68.94,31.06,6.49,1.63,0.00,0.00,2014-08-26,2014-09-01,1
20140826,South,44.55,55.45,40.81,25.76,10.29,1.69,2014-08-26,2014-09-01,1
20140826,West,51.55,48.45,39.37,27.70,13.78,5.94,2014-08-26,2014-09-01,1
20140826,Northeast,94.28,5.72,0.00,0.00,0.00,0.00,2014-08-26,2014-09-01,1
20140826,Midwest,86.13,13.87,1.79,0.00,0.00,0.00,2014-08-26,2014-09-01,1
20140819,Southeast,73.91,26.09,4.70,0.65,0.00,0.00,2014-08-19,2014-08-25,1
20140819,High Plains,64.32,35.68,21.65,6.44,1.45,0.00,2014-08-19,2014-08-25,1
20140819,Northeast,96.00,4.00,0.00,0.00,0.00,0.00,2014-08-19,2014-08-25,1
20140819,West,51.35,48.65,39.61,28.63,14.02,5.94,2014-08-19,2014-08-25,1
20140819,Midwest,82.75,17.25,1.05,0.00,0.00,0.00,2014-08-19,2014-08-25,1
20140819,South,46.12,53.88,39.76,23.56,9.70,1.69,2014-08-19,2014-08-25,1
20140812,High Plains,63.90,36.10,21.73,6.44,1.56,0.00,2014-08-12,2014-08-18,1
20140812,West,51.29,48.71,39.97,29.16,14.32,5.94,2014-08-12,2014-08-18,1
20140812,Midwest,88.27,11.73,1.66,0.00,0.00,0.00,2014-08-12,2014-08-18,1
20140812,Northeast,94.22,5.78,0.00,0.00,0.00,0.00,2014-08-12,2014-08-18,1
20140812,South,46.05,53.95,38.94,24.48,9.25,1.62,2014-08-12,2014-08-18,1
20140812,Southeast,76.13,23.87,3.46,0.00,0.00,0.00,2014-08-12,2014-08-18,1
20140805,Midwest,88.91,11.09,2.90,0.00,0.00,0.00,2014-08-05,2014-08-11,1
20140805,Southeast,73.89,26.11,1.69,0.00,0.00,0.00,2014-08-05,2014-08-11,1
20140805,West,51.59,48.41,40.21,29.23,14.27,5.98,2014-08-05,2014-08-11,1
20140805,South,44.85,55.15,38.73,24.34,9.13,1.79,2014-08-05,2014-08-11,1
20140805,High Plains,62.06,37.94,22.79,7.23,1.59,0.11,2014-08-05,2014-08-11,1
20140805,Northeast,94.62,5.38,0.00,0.00,0.00,0.00,2014-08-05,2014-08-11,1
20140729,South,43.30,56.70,39.88,24.65,10.33,2.08,2014-07-29,2014-08-04,1
20140729,West,51.61,48.39,40.71,29.73,14.49,6.00,2014-07-29,2014-08-04,1
20140729,Northeast,94.75,5.25,0.00,0.00,0.00,0.00,2014-07-29,2014-08-04,1
20140729,High Plains,63.28,36.72,21.67,8.60,2.09,0.19,2014-07-29,2014-08-04,1
20140729,Southeast,71.09,28.91,0.58,0.00,0.00,0.00,2014-07-29,2014-08-04,1
20140729,Midwest,90.96,9.04,2.50,0.00,0.00,0.00,2014-07-29,2014-08-04,1
20140722,Northeast,93.45,6.55,0.00,0.00,0.00,0.00,2014-07-22,2014-07-28,1
20140722,Southeast,80.58,19.42,0.12,0.00,0.00,0.00,2014-07-22,2014-07-28,1
20140722,Midwest,90.68,9.32,1.33,0.00,0.00,0.00,2014-07-22,2014-07-28,1
20140722,High Plains,68.33,31.67,20.89,8.60,2.21,0.19,2014-07-22,2014-07-28,1
20140722,West,51.32,48.68,40.54,31.52,15.49,4.02,2014-07-22,2014-07-28,1
20140722,South,42.44,57.56,39.33,24.85,10.70,2.40,2014-07-22,2014-07-28,1
20140715,Northeast,95.42,4.58,0.00,0.00,0.00,0.00,2014-07-15,2014-07-21,1
20140715,Midwest,91.47,8.53,1.61,0.00,0.00,0.00,2014-07-15,2014-07-21,1
20140715,High Plains,68.90,31.10,20.65,9.40,2.75,0.19,2014-07-15,2014-07-21,1
20140715,West,54.13,45.87,40.33,31.17,15.74,4.02,2014-07-15,2014-07-21,1
20140715,South,37.52,62.48,43.23,26.97,13.18,2.76,2014-07-15,2014-07-21,1
20140715,Southeast,76.46,23.54,0.32,0.00,0.00,0.00,2014-07-15,2014-07-21,1
20140708,Midwest,90.28,9.72,1.71,0.00,0.00,0.00,2014-07-08,2014-07-14,1
20140708,West,53.86,46.14,40.43,32.04,15.86,4.04,2014-07-08,2014-07-14,1
20140708,South,35.58,64.42,42.11,27.16,13.27,3.17,2014-07-08,2014-07-14,1
20140708,Southeast,86.16,13.84,0.32,0.00,0.00,0.00,2014-07-08,2014-07-14,1
20140708,Northeast,96.40,3.60,0.00,0.00,0.00,0.00,2014-07-08,2014-07-14,1
20140708,High Plains,65.69,34.31,22.26,11.20,3.65,0.25,2014-07-08,2014-07-14,1
20140701,Northeast,95.91,4.09,0.00,0.00,0.00,0.00,2014-07-01,2014-07-07,1
20140701,Midwest,90.22,9.78,1.43,0.00,0.00,0.00,2014-07-01,2014-07-07,1
20140701,South,36.88,63.12,41.83,27.42,13.35,3.29,2014-07-01,2014-07-07,1
20140701,West,53.89,46.11,40.19,32.06,15.76,4.08,2014-07-01,2014-07-07,1
20140701,Southeast,95.18,4.82,0.23,0.00,0.00,0.00,2014-07-01,2014-07-07,1
20140701,High Plains,65.67,34.33,21.44,11.20,3.95,0.39,2014-07-01,2014-07-07,1
20140624,High Plains,63.27,36.73,22.51,11.70,5.23,0.39,2014-06-24,2014-06-30,1
20140624,Northeast,98.28,1.72,0.00,0.00,0.00,0.00,2014-06-24,2014-06-30,1
20140624,Southeast,94.37,5.63,0.27,0.00,0.00,0.00,2014-06-24,2014-06-30,1
20140624,Midwest,87.97,12.03,1.91,0.00,0.00,0.00,2014-06-24,2014-06-30,1
20140624,West,46.64,53.36,40.23,31.62,13.60,3.77,2014-06-24,2014-06-30,1
20140624,South,35.73,64.27,46.11,27.38,15.14,3.92,2014-06-24,2014-06-30,1
20140617,Midwest,89.88,10.12,2.30,0.00,0.00,0.00,2014-06-17,2014-06-23,1
20140617,Northeast,99.06,0.94,0.00,0.00,0.00,0.00,2014-06-17,2014-06-23,1
20140617,High Plains,62.91,37.09,23.90,12.36,5.34,0.39,2014-06-17,2014-06-23,1
20140617,South,35.14,64.86,47.22,30.65,17.31,5.24,2014-06-17,2014-06-23,1
20140617,Southeast,94.73,5.27,0.27,0.00,0.00,0.00,2014-06-17,2014-06-23,1
20140617,West,46.36,53.64,40.27,31.50,13.60,3.77,2014-06-17,2014-06-23,1
20140610,South,35.49,64.51,46.42,32.93,18.82,5.68,2014-06-10,2014-06-16,1
20140610,Northeast,98.40,1.60,0.00,0.00,0.00,0.00,2014-06-10,2014-06-16,1
20140610,Midwest,86.00,14.00,4.41,0.00,0.00,0.00,2014-06-10,2014-06-16,1
20140610,West,46.73,53.27,40.17,31.47,13.60,2.86,2014-06-10,2014-06-16,1
20140610,Southeast,93.79,6.21,1.57,0.00,0.00,0.00,2014-06-10,2014-06-16,1
20140610,High Plains,62.26,37.74,25.58,13.12,7.02,0.39,2014-06-10,2014-06-16,1
20140603,South,31.04,68.96,46.47,33.59,21.79,7.22,2014-06-03,2014-06-09,1
20140603,Midwest,80.11,19.89,6.16,0.13,0.00,0.00,2014-06-03,2014-06-09,1
20140603,High Plains,60.29,39.71,31.60,20.22,11.24,0.77,2014-06-03,2014-06-09,1
20140603,Southeast,93.05,6.95,0.89,0.00,0.00,0.00,2014-06-03,2014-06-09,1
20140603,Northeast,98.68,1.32,0.00,0.00,0.00,0.00,2014-06-03,2014-06-09,1
20140603,West,47.23,52.77,40.31,31.55,13.50,2.88,2014-06-03,2014-06-09,1
20140527,West,53.02,46.98,40.35,31.54,13.50,2.88,2014-05-27,2014-06-02,1
20140527,Midwest,81.20,18.80,6.47,0.13,0.00,0.00,2014-05-27,2014-06-02,1
20140527,Northeast,98.68,1.32,0.00,0.00,0.00,0.00,2014-05-27,2014-06-02,1
20140527,High Plains,57.68,42.32,33.07,21.60,11.43,0.89,2014-05-27,2014-06-02,1
20140527,South,32.26,67.74,48.10,34.85,23.90,8.96,2014-05-27,2014-06-02,1
20140527,Southeast,93.91,6.09,0.87,0.00,0.00,0.00,2014-05-27,2014-06-02,1
20140520,High Plains,57.22,42.78,33.46,20.67,11.13,0.92,2014-05-20,2014-05-26,1
20140520,West,53.00,47.00,40.65,31.74,13.61,3.22,2014-05-20,2014-05-26,1
20140520,Southeast,94.65,5.35,0.10,0.00,0.00,0.00,2014-05-20,2014-05-26,1
20140520,South,31.81,68.19,48.83,38.35,28.53,17.21,2014-05-20,2014-05-26,1
20140520,Northeast,98.68,1.32,0.00,0.00,0.00,0.00,2014-05-20,2014-05-26,1
20140520,Midwest,83.17,16.83,6.47,0.13,0.00,0.00,2014-05-20,2014-05-26,1
20140513,Midwest,82.16,17.84,6.43,0.12,0.00,0.00,2014-05-13,2014-05-19,1
20140513,Northeast,90.97,9.03,0.00,0.00,0.00,0.00,2014-05-13,2014-05-19,1
20140513,Southeast,93.12,6.88,0.38,0.00,0.00,0.00,2014-05-13,2014-05-19,1
20140513,South,29.97,70.03,48.45,37.17,26.81,14.52,2014-05-13,2014-05-19,1
20140513,West,53.06,46.94,40.65,31.66,13.34,3.14,2014-05-13,2014-05-19,1
20140513,High Plains,57.22,42.78,33.46,20.67,11.09,0.84,2014-05-13,2014-05-19,1
20140506,West,52.41,47.59,41.08,30.47,13.10,3.14,2014-05-06,2014-05-12,1
20140506,High Plains,52.47,47.53,35.87,21.59,10.88,0.55,2014-05-06,2014-05-12,1
20140506,Midwest,79.03,20.97,8.09,0.48,0.00,0.00,2014-05-06,2014-05-12,1
20140506,South,25.93,74.07,54.44,41.67,29.83,14.72,2014-05-06,2014-05-12,1
20140506,Northeast,90.97,9.03,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,1
20140506,Southeast,95.61,4.39,0.00,0.00,0.00,0.00,2014-05-06,2014-05-12,1
20140429,Southeast,98.08,1.92,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,1
20140429,High Plains,51.87,48.13,32.71,20.10,6.37,0.39,2014-04-29,2014-05-05,1
20140429,South,34.03,65.97,48.77,34.02,24.32,11.66,2014-04-29,2014-05-05,1
20140429,Midwest,78.36,21.64,7.11,0.35,0.00,0.00,2014-04-29,2014-05-05,1
20140429,West,52.32,47.68,41.05,30.51,13.10,3.12,2014-04-29,2014-05-05,1
20140429,Northeast,97.93,2.07,0.00,0.00,0.00,0.00,2014-04-29,2014-05-05,1
20140422,Northeast,95.78,4.22,0.00,0.00,0.00,0.00,2014-04-22,2014-04-28,1
20140422,Southeast,97.72,2.28,0.23,0.00,0.00,0.00,2014-04-22,2014-04-28,1
20140422,High Plains,49.86,50.14,32.16,19.60,5.35,0.39,2014-04-22,2014-04-28,1
20140422,West,52.43,47.57,41.18,30.14,11.98,3.08,2014-04-22,2014-04-28,1
20140422,South,36.68,63.32,45.64,31.83,21.54,8.27,2014-04-22,2014-04-28,1
20140422,Midwest,71.05,28.95,9.22,0.60,0.00,0.00,2014-04-22,2014-04-28,1
20140415,Southeast,98.76,1.24,0.23,0.00,0.00,0.00,2014-04-15,2014-04-21,1
20140415,South,40.50,59.50,44.59,29.59,18.17,7.03,2014-04-15,2014-04-21,1
20140415,Midwest,71.70,28.30,9.22,0.60,0.00,0.00,2014-04-15,2014-04-21,1
20140415,High Plains,53.78,46.22,32.20,19.33,4.96,0.30,2014-04-15,2014-04-21,1
20140415,West,52.42,47.58,40.55,29.19,10.73,2.71,2014-04-15,2014-04-21,1
20140415,Northeast,98.01,1.99,0.00,0.00,0.00,0.00,2014-04-15,2014-04-21,1
20140408,Northeast,98.01,1.99,0.00,0.00,0.00,0.00,2014-04-08,2014-04-14,1
20140408,Midwest,66.99,33.01,11.48,0.77,0.00,0.00,2014-04-08,2014-04-14,1
20140408,South,41.17,58.83,43.21,27.45,17.46,5.38,2014-04-08,2014-04-14,1
20140408,High Plains,51.32,48.68,32.01,18.33,4.39,0.30,2014-04-08,2014-04-14,1
20140408,West,51.41,48.59,40.50,28.34,10.71,2.69,2014-04-08,2014-04-14,1
20140408,Southeast,98.79,1.21,0.23,0.00,0.00,0.00,2014-04-08,2014-04-14,1
20140401,West,51.02,48.98,40.28,28.04,10.72,2.69,2014-04-01,2014-04-07,1
20140401,South,34.69,65.31,45.56,27.99,17.02,3.38,2014-04-01,2014-04-07,1
20140401,Midwest,59.43,40.57,13.53,0.77,0.00,0.00,2014-04-01,2014-04-07,1
20140401,Northeast,98.01,1.99,0.00,0.00,0.00,0.00,2014-04-01,2014-04-07,1
20140401,High Plains,52.35,47.65,30.61,18.19,4.39,0.30,2014-04-01,2014-04-07,1
20140401,Southeast,90.31,9.69,0.60,0.00,0.00,0.00,2014-04-01,2014-04-07,1
20140325,Midwest,64.85,35.15,13.52,0.77,0.00,0.00,2014-03-25,2014-03-31,1
20140325,South,33.71,66.29,45.86,25.46,15.81,2.90,2014-03-25,2014-03-31,1
20140325,West,51.02,48.98,40.37,28.04,10.90,2.69,2014-03-25,2014-03-31,1
20140325,Southeast,93.51,6.49,0.60,0.00,0.00,0.00,2014-03-25,2014-03-31,1
20140325,High Plains,52.35,47.65,29.23,14.68,4.13,0.30,2014-03-25,2014-03-31,1
20140325,Northeast,96.04,3.96,0.00,0.00,0.00,0.00,2014-03-25,2014-03-31,1
20140318,Northeast,96.04,3.96,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,1
20140318,Southeast,94.45,5.55,0.00,0.00,0.00,0.00,2014-03-18,2014-03-24,1
20140318,South,34.66,65.34,42.71,20.79,9.06,1.25,2014-03-18,2014-03-24,1
20140318,West,51.24,48.76,40.44,28.03,10.82,2.41,2014-03-18,2014-03-24,1
20140318,Midwest,64.85,35.15,13.41,0.77,0.00,0.00,2014-03-18,2014-03-24,1
20140318,High Plains,53.06,46.94,27.87,14.42,4.09,0.30,2014-03-18,2014-03-24,1
20140311,Midwest,65.31,34.69,12.08,0.77,0.00,0.00,2014-03-11,2014-03-17,1
20140311,West,46.24,53.76,39.38,26.86,10.21,2.41,2014-03-11,2014-03-17,1
20140311,Southeast,93.75,6.25,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,1
20140311,South,33.75,66.25,42.47,21.55,7.74,1.34,2014-03-11,2014-03-17,1
20140311,High Plains,51.58,48.42,23.28,14.39,2.78,0.30,2014-03-11,2014-03-17,1
20140311,Northeast,96.04,3.96,0.00,0.00,0.00,0.00,2014-03-11,2014-03-17,1
20140304,Northeast,96.04,3.96,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140304,West,44.18,55.82,39.89,27.40,10.21,2.41,2014-03-04,2014-03-10,1
20140304,High Plains,48.85,51.15,22.91,13.54,2.78,0.30,2014-03-04,2014-03-10,1
20140304,Midwest,66.07,33.93,11.63,0.77,0.00,0.00,2014-03-04,2014-03-10,1
20140304,South,32.43,67.57,42.36,19.69,6.04,0.86,2014-03-04,2014-03-10,1
20140304,Southeast,98.18,1.82,0.00,0.00,0.00,0.00,2014-03-04,2014-03-10,1
20140225,Southeast,97.55,2.45,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140225,Midwest,65.84,34.16,11.63,0.80,0.00,0.00,2014-02-25,2014-03-03,1
20140225,South,30.23,69.77,43.10,20.79,6.51,0.79,2014-02-25,2014-03-03,1
20140225,Northeast,96.04,3.96,0.00,0.00,0.00,0.00,2014-02-25,2014-03-03,1
20140225,High Plains,48.72,51.28,23.03,13.80,2.79,0.30,2014-02-25,2014-03-03,1
20140225,West,43.93,56.07,40.04,26.97,10.48,2.76,2014-02-25,2014-03-03,1
20140218,High Plains,47.99,52.01,21.14,13.92,2.85,0.30,2014-02-18,2014-02-24,1
20140218,Southeast,97.16,2.84,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140218,South,39.27,60.73,37.05,17.91,5.98,0.68,2014-02-18,2014-02-24,1
20140218,Midwest,65.34,34.66,17.24,2.49,0.00,0.00,2014-02-18,2014-02-24,1
20140218,Northeast,92.33,7.67,0.00,0.00,0.00,0.00,2014-02-18,2014-02-24,1
20140218,West,43.49,56.51,40.22,26.85,9.95,1.72,2014-02-18,2014-02-24,1
20140211,Midwest,65.26,34.74,17.31,2.93,0.00,0.00,2014-02-11,2014-02-17,1
20140211,South,38.48,61.52,37.31,16.40,5.88,0.68,2014-02-11,2014-02-17,1
20140211,Southeast,95.17,4.83,0.00,0.00,0.00,0.00,2014-02-11,2014-02-17,1
